salary,company,jobname,jobcont,jobid
10元/小时,UC优视（UC浏览器）,U客服（国内）,职位描述：岗位要求：1、UC浏览器及相关产品使用者2、有云客服经验优先录取3、有较充足的业余***时间4、打字速度在60字/min以上岗位工作内容：1、负责回复用户的咨询、投诉、建议，确保信息传递的准确性和及时性，保证客户的满意度；2、准确记录用户信息，按照规定的流程、标准正确记录用户的需求和建议；3、灵活应对服务中出现的异常问题，并及时向相关人员及时反馈4、以公司利益为重，积极努力维护公司形象，遵守岗位规章制度，传播积极正能量。此岗位属于***，无需坐班，在家办公，工资10元/小时，按上班时长进行月结，有意向者请点击下面链接进行报名https://feedback.uc.cn/feedback/feedback/index?instance=u_csrecruit&uc_param_str=einibicppfmivefrlantcunwsssvjbktchnnsnddds&pf=145职能类别：兼职举报分享,26
14000-25000/月,UC优视（UC浏览器）,UC高级产品经理（B端）,"职位描述：UC本身是一个用户量级过亿的产品品牌，问世也有十一年啦。大部分时候，我们主要是在做浏览器,.本质上，用户通过UC打开一个个站点，是为了获取内容。在新的环境下，内容渠道当然还是重要的，但内容开 始更能够展现它们本身的魅力。分散获取的内容成本很高。所以UC浏览器从去年开始，谋求转型. 在首页做个性化的内容推荐信息流内容创业去年开始可谓是风生水起，这里面空间足够大，说它是现在风最大的风口，毫不为过。如果只是跟着主 app转型的步伐亦步亦趋，手脚不太放得开。所以我们决定分化一个“UC头条”的品牌出来。并且尝试独立发行。这样一来，就可以有很多想象和尝试的空间……我们需要一个你，同我们一起继续讲述后面的故事。团队——只讲两个最大的优点1、务实UC在过去大部分时间一直把自己定位为“创业公司”。层级非常扁平，作风也很务实，虽然有人地方肯定就有政治，但关键区别在于“关系”和“事情”谁更优先。在UC基本上一定是事情成就人。如果你有想法，有能力，自然而然大家就会往这边靠。产品团队作为核心团队，基本上是这一点作风的极致代言。人际关系极为简单。2、相对自由产品团队的管理风格比较松散，没有那么多“不得不完成”的流程和规矩，一切以结果为导向（但必要的部分还 是有的哈）。对你的期待——1、希望你至少有2年以上的互联网从业经验，从零到一，到二到三跟过具备一定用户量的，产品，对产品有自己的想法，聪明，好学，人际关系简单；2、最好有自媒体类，内容类产品成功的产品经验。同样，这是让我们信任你的方式。3、如果你是我们需要的人，相信看过上面的业务介绍后，一定已经处于摩拳擦掌跃跃欲试的状态。请在联系我们 的时候附带上你的想法。风口不等人，迫不及待地你的加入工作职责：1、负责UC自媒体相关重点项目的产品策划；2、能够对于B端自媒体的需求具有极强的洞察能力，能够深入思考与分析自媒体端需求；3、能够根据B端自媒体的需求，进行产品策略与节奏的制定，保障对B端自媒体的赋能，提升平台黏性与产品吸引力；4、关注行业类似产品的策略节奏，能够独立思考，对所负责产品模块进行整体规划；5、负责制定具体产品执行计划并保证其得到高效高质的项目执行；6、在所负责的项目中起到关键角色，联动团队进行高效合作，并推动跨部门合作；工作要求：1、本科及以上学历；2、3年以上互联网工作经验，有To B方向相关产品履历；3、对自媒体行业具有深入的研究与理解，具有极高的热情；4、组织过产品立项、设计、研发、推广应用及维护改进的整个过程；5、良好的沟通能力和需求分析能力；职能类别：产品经理/主管关键字：产品设计产品策划举报分享",5
14000-22000/月,UC优视（UC浏览器）,UC头条高级产品经理,职位描述：工作职责：1、负责UC自媒体相关重点项目的产品策划；2、能够针对产品进行完整策划，从需求洞察到产品概念、产品设计到推动实施；3、能够对于产品数据具有职业敏感度，能根据产品阶段进行关键数据模型的挖掘；4、能够分析自媒体端对平台的能力需求（数据分析、用户画像等），策划对应解决方案；5、在所负责的项目中起到关键角色，联动团队进行高效合作，并推动跨部门合作；工作要求：1、本科及以上学历；2、3年以上成功互联网产品或平台级互联网产品的工作经验；3、组织过产品立项、设计、研发、推广应用及维护改进的整个过程；4、优秀的沟通能力和数据分析能力；5、强烈的创新意识、进取心和主人翁意识；6、对于互联网与自媒体行业拥有热情。职能类别：产品经理/主管举报分享,4
15000-25000/月,UC优视（UC浏览器）,前端高级开发工程师,职位描述：岗位描述：1. 负责页端业务的JS逻辑实现；2. 负责页端的抽取、拼接、内容分析算法的实现；3. 过程中，对业务目标及技术目标的达成负责，对问题快速响应，利用工程化的手段提高研发效率、质量。岗位要求：1. 一年以上 Web 前端研发经验，熟练掌握 HTML/CSS/JavaScript；2. 熟悉常见前端工具、库，包括并不限于 jQuery、Lodash、Gulp、Webpack 等；3. 了解nodejs，熟悉服务器端编程，熟悉 HTTP 协议，熟悉 Linux 系统运维；4. 具备一定的项目管理能力，团队精神，优秀的跨团队沟通能力、协调能力和协作精神；5. 具有高度责任心和积极主动的工作态度，良好的业务需求分析能力、技术问题分析能力，较强的沟通表达能力，文档能力，自我学习能力强。职能类别：互联网软件开发工程师关键字：HTMLCSSJavaScriptWeb前端举报分享,6
6000-9000/月,UC优视（UC浏览器）,UC浏览器印地语投诉专员,职位描述：工作职责:1、负责发现、跟踪、推动印度用户投诉、带动相关部门快速解决用户问题，推动关键问题闭环解决2、日常印度用户投诉处理、投诉数据分析；3、从客户角度出发，针对业务流程及工作流程提出合理化的建议；4、关注用户负体验，站在用户的角度，推动其他部门进行优化改善，提升用户体验5、负责对印度新产品发布前、活动上线前进行用户反馈层的风险预测、提前做出应对并及时推动优化，以降低用户投诉，提升用户综合体验；职位要求：1、良好的心理素质和自我调节能力，抗压能力强2，具有较好的跨团队协作能力，推动能力及出色的执行力2、普通话标准，热爱客服工作，具备良好的服务意识及很好的责任心；3、具备外部公关、危机处理能力；5、丰富的互联网应用知识，良好的沟通能力，能掌握客服工作的应对技巧。6、熟练掌握印地语及英语关注“UC招聘”微信公众号，为心仪的岗位助力！阿里移动事业群招聘动态，实时掌握！阿里移动事业群应聘疑难杂症，一扫便知！（UC招聘 微信号： ucjobs）职能类别：投诉专员举报分享,3
30-40万/年,UC优视（UC浏览器）,数据研发leader（实时方向）,职位描述：岗位描述：1、根据业务需求，进行实时类数据采集及计算；2、实时计算架构的技术预演及优化，参与通用实时计算框架的架构设计；3、负责数据开发相关业务设计和开发工作。3、负责总体数据基础平台的技术规划、实施、培养数据开发技术团队、实时计算架构设计等；4、负责解决、攻克数据基础平台组的核心技术难题。岗位要求：1、计算机或相关专业本科以上学历；2、5年以上Java/C++开发经验，精通性能调优，熟悉分布式开发，2年以上相关团队管理经验；3、具备扎实的数据结构及算法功底，具备大型系统架构经验，BAT互联网相关从业经验优先考虑；4、熟悉大数据相关技术，具备Spark或Storm开发经验；5、性格积极乐观，诚信，有较强的语言表达能力；6、具备强烈的进取心、求知欲及团队合作精神；职能类别：高级软件工程师举报分享,7
5999-6000/月,UC优视（UC浏览器）,俄语市场拓展经理助理,职位描述：岗位描述：1.  主要协助渠道拓展工作，挖掘有流量的网站和开发者，达成合作2.  负责国际流量推广部门的渠道管理标准化服务，维护合作渠道，挖掘潜力渠道3.  支持流量推广部门的资料翻译、数据整理分析等工作4.  对合作伙伴的流量数据做一定的进行分析，通过沟通，判断客户需求，实现利益最大化岗位要求：1.  要求有业务拓展经验，有互联网工作或海外业务经验者优先2.  熟练运用俄语、英语3.  积极主动，工作细心负责，有一定的发现和分析问题能力关注“UC招聘”微信公众号，为心仪的岗位助力！阿里移动事业群招聘动态，实时掌握！阿里移动事业群应聘疑难杂症，一扫便知！（UC招聘 微信号： ucjobs）职能类别：市场助理举报分享,1
5000-6000/月,UC优视（UC浏览器）,高级游戏客服助理,职位描述：工作职责：1、优化客户服务质量，完成客服中心各项服务指标2、负责指导、跟踪处理用户问题反馈及重大投诉3、定期分析、查询各类用户问题，提出相应产品优化方案或解决措施4、负责与项目运营沟通及消息对内外同步任职要求：1、 具有2年及以上客服从业经验，并取得过优异的成绩2、 深度热爱手机游戏，对当下 热门手机游戏有一定的认知3、 具备高敏捷的服务意识、高效的业务推动能力4、 逻辑清晰，语言表达沟通能力强5、 能适应高强度的工作压力关注“UC招聘”微信公众号，为心仪的岗位助力！阿里移动事业群招聘动态，实时掌握！阿里移动事业群应聘疑难杂症，一扫便知！（UC招聘 微信号： ucjobs）职能类别：客服专员/助理举报分享,2
12000-22000/月,UC优视（UC浏览器）,内容审核主管（头条正文方向）,职位描述：工作职责：1、负责头条新闻正文、自媒体文章、视频审核团队的管理工作，全面保障业务内容符合法律要求；2、分析新闻标签以及用户反馈，提升UC头条新闻质量；3、根据实际情况对网站监控体系提出切实可行的优化方案；4、其他日常工作事务。任职要求：1、大专及以上学历，专业不限；2、拥有2年以上相关团队建设管理经验；3、关注业界发展动态及互联网新生事物，新闻敏感性强，能对热点新闻做出及时判断。4、能承担压力，有良好的团队合作精神和管理能力，责任心强，有很强的开拓精神。职能类别：其他举报分享,27
15000-20000/月,UC优视（UC浏览器）,内容运营高级经理,职位描述：职位描述：负责UC头条独立App内容运营，结合产品特点、充分利用UC大平台的资源 带领团队成员做好新闻、泛资讯的运营，并通过用户运营、活动运营等拉活、提升用户活跃度，形成用户口碑。任职要求：1. 从事过互联网内容运营2年以上，具有一定的团队管理经验2. 在用户运营、活动运营方面有成功案例者优先3. 具有一定产品、营销意识，熟知产品运营全流程4. 具备优秀的资源整合能力职能类别：其他举报分享,24
